frames,Rg,degrees,mean_curv,max_curv_monomer,max_curv,min_curv_monomer,min_curv,turning_number,winding_number,density
2286.0,5.50616669599984,-0.0068385652565154,52.95145,17,121.26058,28,4.67404,0.01769963531632,0.002634694274174,0.5249542077030579
2287.0,5.497639553061576,162.59097170225976,52.5774,47,118.12227,29,0.36589,0.0334885142431448,0.048576069588053,0.526583936630352
2288.0,5.472893144517331,146.2686822552741,54.03385,47,119.65777,9,2.74999,0.0670200761114082,0.092857240302028,0.5313567402335883
2289.0,5.47107494741269,156.0042795001481,52.29157,47,109.47366,12,2.42541,0.0184918292337162,0.0645625547336973,0.5317099694725702
2290.0,5.47975117831861,164.1081647912768,51.53268,47,115.8577,45,3.91975,0.0006580304361823,0.0419128496520995,0.5300275623009336
2291.0,5.467832690966598,171.29616832610117,51.19682,47,115.34597,12,1.83938,-0.0175693541943634,0.021677514557886,0.532340731712431
2292.0,5.461865733521116,172.02821685973132,49.92955,30,112.33382,25,1.38328,-0.0064899582118547,0.0195737458877865,0.5335045060517857
2293.0,5.449185801066093,179.24764013769214,51.33082,47,109.27684,9,6.97656,-0.0670426790235148,-0.0006597078187126,0.5359902615367653
2294.0,5.445384654231061,-3.630842291911776,50.60897,47,110.17433,29,2.46666,-0.0561821393936121,-0.0137488451787503,0.5367388179421161
2295.0,5.42860123662223,-4.259827524344729,53.13128,32,118.30149,45,0.2753,-0.0950116161788475,-0.0172523974937538,0.5400627817689432
2296.0,5.43524244587153,175.94616936148594,53.99386,30,110.76006,45,0.42493,-0.1172650602991595,0.0037235323462961,0.5387438052049243
2297.0,5.42932483257117,163.5665305165998,53.2105,47,116.40157,22,0.52755,-0.0825926495714242,0.0372888023302185,0.5399188370937101
2298.0,5.413439342661932,166.6813189025553,53.15015,32,117.12879,10,1.70568,-0.0689908232394769,0.0294196257052739,0.5430922205634852
2299.0,5.396596847616356,168.21193721544273,55.06528,32,114.61688,42,3.07204,-0.0418109054622804,0.0277821603855341,0.5464874349882874
2300.0,5.385716685627665,176.22415194961746,55.09351,23,117.58056,22,2.23616,-0.0334523091157002,0.0070719422684476,0.5486976803670555
2301.0,5.395973685237735,169.4774281749101,52.06802,23,112.40996,10,0.76579,-0.0222944318873917,0.0230978657695625,0.5466136661725876
2302.0,5.3879866130768095,165.01728390145496,52.78723,5,116.291,15,1.00538,0.0109408250533013,0.0368497255686717,0.5482354514665078
2303.0,5.378714372527056,163.4442623972137,52.11555,13,122.17212,22,0.67866,-0.012862456929638,0.0376522092566884,0.5501272613615876
2304.0,5.368214804540937,143.6335878149789,52.94808,47,120.07833,20,1.19633,0.030971392623768,0.0936771841718918,0.5522813283881304
2305.0,5.3995951252285606,132.31212289807084,53.92008,6,119.70944,28,0.36148,0.1160595598193836,0.1261434665094415,0.5458806983400182
2306.0,5.373514351941417,108.5162906179346,56.42955,32,118.99508,19,3.80151,0.190369382273493,0.1922387487832326,0.5511925073260916
2307.0,5.375837860127573,108.31220016620352,54.87221,6,118.28142,8,1.03283,0.1486830300753443,0.1912719233196183,0.5507161449176875
2308.0,5.369101393070919,112.54628529884268,53.56818,40,119.18526,48,1.16222,0.1885569669564823,0.1820130851254437,0.5520989493164414
2309.0,5.40660909436312,118.40693455489348,51.68716,6,114.05859,19,1.82845,0.2327519904292902,0.1699274073093379,0.5444652800005559
2310.0,5.418110123644549,113.29286184062968,50.58241,35,119.7343,18,0.23616,0.2433620764016059,0.1812567480675919,0.542156258994381
2311.0,5.433618930260181,102.2604012132982,50.39708,13,115.46822,43,2.01136,0.2165021435656758,0.2098751642143233,0.5390657967393121
2312.0,5.4148367045297485,102.12509468537932,50.54806,4,121.57935,41,1.61662,0.2267151927345496,0.2109277712320483,0.5428119541473059
2313.0,5.379511302389632,115.32058989634656,51.8729,4,119.33637,19,1.30737,0.1763501104794037,0.1729664202440514,0.549964279877008
2314.0,5.407907836231087,122.74584745111704,51.19906,35,116.51933,21,1.14865,0.1270937277104466,0.1517689092865018,0.544203798123778
2315.0,5.389842009781875,152.76411174734193,47.96004,47,121.46141,1,1.46418,0.0226783358480861,0.0730425022041597,0.5478580677995404
2316.0,5.386600076134763,143.7300481904362,48.30547,4,115.88004,19,2.3073,0.0189845835440154,0.0971825940263528,0.548517724710718
2317.0,5.367612878534151,131.36335024339607,48.25558,47,118.97211,18,0.65358,0.0565863989995598,0.1289908097113856,0.5524052013803491
2318.0,5.377098143830984,134.97657407388664,46.50328,4,118.65878,25,0.50689,0.090315626143886,0.1191584549233642,0.5504580215852162
2319.0,5.370707909128941,112.53633263898374,50.52639,4,112.93289,20,0.20428,0.1417665855957345,0.1800234323069062,0.5517687048916409
2320.0,5.370378413417215,115.32454252169006,50.90874,4,117.32641,11,0.84376,0.1539956218717673,0.1735610588271358,0.5518364137141489
2321.0,5.358712505296968,97.9438717732172,52.85261,4,113.25524,26,1.99888,0.2299236444968549,0.2229261991366639,0.5542417229353352
2322.0,5.368061592390538,88.23403548416687,52.53694,4,118.19294,16,0.13786,0.3128693207224954,0.2526992644804876,0.552312854634998
2323.0,5.351922947348284,81.01745911322081,52.11587,4,122.12406,2,0.88808,0.3647680579593773,0.2743416778748915,0.5556488595018529
2324.0,5.363922340481771,77.55057910789401,51.8831,4,116.13946,43,3.33607,0.3661304281135185,0.2831440099337594,0.553165605286369
2325.0,5.363103835068409,83.90516770267851,49.86312,36,121.39906,17,0.08441,0.3779927879907377,0.2627246223057251,0.5533344640691404
2326.0,5.392878823537699,73.40488291423176,48.52298,39,115.98384,32,0.20225,0.4353069433861532,0.2928223442228854,0.547241226764824
2327.0,5.39516316924406,85.31835022630668,45.59033,4,121.60815,12,0.62168,0.3685976011984804,0.2575315489491238,0.5467779141791091
2328.0,5.36489658700519,70.4082012955119,47.93165,7,114.8898,11,1.35421,0.3785562679463974,0.2979814665061949,0.5529647176360223
2329.0,5.386029958568983,54.49462930166405,49.7334,24,109.92779,26,0.12096,0.4064182946207941,0.342602242717916,0.5486338533409975
2330.0,5.369264202673391,66.01077508029414,52.96226,14,109.51145,12,0.72352,0.3944550608047884,0.3107298734753759,0.5520654677650517
2331.0,5.3713050090748,73.13073976026112,55.52423,14,116.01147,16,5.70014,0.3782925960359424,0.289308452367951,0.551646037215526
2332.0,5.362074888545683,56.41206245787089,53.81532,48,120.37266,27,1.60663,0.4416223273932694,0.3363147431030809,0.5535468468545117
2333.0,5.36810461872582,66.91659067328538,55.43535,48,120.25903,26,6.2887,0.3941662977622185,0.3040217804768083,0.5523040008944265
2334.0,5.364658128897553,79.16185338029936,51.25164,36,119.82765,31,0.00665,0.3153177343480836,0.2646022939170416,0.5530138770969022
2335.0,5.365879215334463,75.01619820820133,52.43447,2,116.78717,40,1.53917,0.2862850022281741,0.2769550290803148,0.5527622125018371
2336.0,5.387039794877781,51.34381886453966,53.19934,39,114.49056,27,1.43569,0.3831840310065771,0.3482331382141139,0.5484281825169085
2337.0,5.382119600877977,64.98113206553009,55.13555,2,111.72776,27,2.45047,0.343264392835403,0.3064572538485529,0.5494313584566611
2338.0,5.431848009631894,46.56607327240724,56.52898,2,115.09938,17,2.87751,0.4070905124221885,0.3605263761042139,0.5394173523633521
2339.0,5.4316336262882245,43.1853872997103,56.45589,2,117.58792,19,0.75115,0.3377992565430125,0.3642096348780603,0.5394599341668211
2340.0,5.399562306547165,39.37480437351891,55.83534,2,110.82226,19,5.80559,0.3494981398896293,0.3745958297212806,0.5458873341146036
2341.0,5.371008591713261,21.855164047582775,55.58762,25,119.15252,26,0.16864,0.3586994908601431,0.4225337854286634,0.551706927818174
2342.0,5.352437532260665,18.82595001351133,57.00961,2,114.33222,7,0.13987,0.3603690013654336,0.4312174269863406,0.5555420241494246
2343.0,5.3283739223412505,31.99518849957127,56.07214,2,121.03291,26,5.09936,0.333839847351469,0.3935553385984628,0.5605711506069119
2344.0,5.332143194708207,23.78416944018848,55.59139,2,118.85266,4,7.2867,0.3492163732083688,0.4153010772120618,0.5597788993661148
2345.0,5.342544595969741,4.748688702223305,55.83613,2,109.11521,24,4.9641,0.3831467902710962,0.4678669438359387,0.5576013538362887
2346.0,5.3535473517182295,4.750156063061695,55.6834,10,115.21745,24,5.61182,0.4351086284520035,0.4723890173562631,0.5553117142632232
2347.0,5.359924495910654,11.021747863589937,57.25367,48,106.39437,38,1.88298,0.4114800811371811,0.4554024045466016,0.5539911000693988
2348.0,5.346321222972825,24.45666258502193,59.13255,9,117.78858,44,2.7054,0.358656959541521,0.4166177455464362,0.5568138558698053
2349.0,5.334586414105484,19.466209783312436,57.67206,6,118.77026,23,3.77087,0.3470471294844887,0.4295726852201307,0.5592662637588007
2350.0,5.334232741145205,22.470813310293902,55.97211,35,117.3915,3,2.04239,0.3174757842953923,0.4196335248287455,0.5593404277189862
2351.0,5.354847609164914,11.39866470682793,54.15196,28,114.67195,34,0.09878,0.3436264230717235,0.4509960353558699,0.555042066803212
2352.0,5.345728161142099,1.305978071793092,53.38232,6,117.96582,17,0.76479,0.3310548657363851,0.4804929368759407,0.556937409987251
2353.0,5.332571146887359,-175.67902943667642,54.92577,35,119.07602,45,0.16597,0.323271087561725,0.4957372836183228,0.5596890556563396
2354.0,5.310169009155924,1.0613979447601167,56.14104,40,124.69855,3,2.72943,0.2800714526388458,0.4790575704953005,0.5644213641606234
2355.0,5.308152342781665,-175.1104851371852,56.93424,35,114.32131,4,3.40912,0.2767492561129404,0.4984692713695307,0.5648503140978722
2356.0,5.317519561192421,0.1045874178675916,55.15569,40,117.38935,27,4.9172,0.2532096831835815,0.4857687390930477,0.5628620126417331
2357.0,5.297607597276842,-164.19103063013955,56.61356,40,121.27918,15,0.1083,0.2601415519098183,0.5354303774694767,0.5671011907556042
2358.0,5.284103850949032,-158.7964076458112,59.90135,28,115.35132,17,7.58621,0.2116535470805503,0.5499053464062745,0.5700033955549857
2359.0,5.2641283098798874,-173.48723054519226,61.05521,9,120.11765,30,2.07249,0.2089713379732571,0.5068364718943124,0.5743375336176703
2360.0,5.222733920189636,6.8907194306292325,59.24874,9,118.23525,3,0.36484,0.1563770164621513,0.4675456579891028,0.5834777913930689
2361.0,5.21024036205826,5.844033882227194,57.91792,12,118.94837,3,1.99748,0.1604663394135826,0.4710068292640654,0.5862793717986499
2362.0,5.164014390365479,21.456539207916776,56.00265,2,119.61781,3,0.3442,0.1407687102797972,0.4259291935896546,0.5968225775916851
2363.0,5.1426995461311416,24.236398324669068,55.28157,35,115.06553,41,1.59864,0.19513935260565,0.419299161876733,0.6017801072990441
2364.0,5.151252058102368,23.90668761230728,55.51876,2,119.94005,1,0.88691,0.1793869850301009,0.4202727040101334,0.5997835212223526
2365.0,5.156845432603594,6.1576060831141035,55.05143,11,122.39552,20,1.24932,0.2463202393045587,0.470783439576467,0.5984831159658542
2366.0,5.142401565302971,14.624630801515764,52.38882,28,116.24278,18,0.97334,0.2743438015911896,0.4469789137873124,0.6018498506389472
2367.0,5.143662992505245,0.6660675894310231,52.78937,35,118.39975,20,0.15291,0.2966597622548087,0.487735603506515,0.6015546926230024
2368.0,5.087296126320406,35.53456660708781,54.75534,37,117.96016,41,3.68467,0.2201674464634135,0.3861853395701222,0.6149589056732414
2369.0,5.094281615595374,40.82098882997903,53.63743,35,114.28111,16,1.31235,0.2315152783927853,0.3774474324146921,0.6132735479005272
2370.0,5.116051764391045,31.056806922840224,52.83446,37,117.86094,18,0.86909,0.287461713467526,0.4088482950205608,0.6080653714114221
2371.0,5.100891544462006,40.07318427843137,55.62517,11,121.15579,41,5.92928,0.3037774701610643,0.3845821660802792,0.6116851714269304
2372.0,5.057934058435873,21.11221862326973,53.53082,35,117.67999,48,1.71435,0.3481688935820924,0.4380443440114324,0.6221194875128581
2373.0,5.038366065536108,12.989982016576365,55.17927,12,114.49024,38,4.78232,0.3803734133028187,0.4674806227680971,0.6269612435549429
2374.0,5.0243336975087995,11.659774150593009,54.52829,35,116.65768,39,1.43213,0.395236801498268,0.473027129121399,0.6304681907348788
2375.0,5.0588463658422205,16.66830242638723,55.56274,7,109.65464,44,2.88402,0.3703966396831324,0.4562841419609755,0.6218951229055694
2376.0,5.037894603186935,31.790663854877636,54.63882,7,110.15407,44,1.05271,0.3541134013412294,0.4131136444332017,0.6270785951373303
2377.0,5.015051885938877,32.1581085120327,57.22366,7,117.28744,6,5.26249,0.3348348785858275,0.4083048928003722,0.6328040797304556
2378.0,5.018940553645341,19.469668092420704,56.54591,45,118.77731,39,0.62473,0.3670001547036758,0.4474168678080422,0.6318238682835903
2379.0,5.004262261309884,23.12170450165995,56.95067,45,114.25499,1,2.42397,0.3277774435937643,0.4370195756900323,0.6355357827086319
2380.0,4.9929957748617735,24.60188100537229,56.47327,11,122.68649,23,4.5939,0.390618073624461,0.4388149618926737,0.6384071385098027
2381.0,5.004105826071482,16.81330438455889,56.741,4,120.87343,40,0.0361,0.3712487657039252,0.4618022013557933,0.6355755187770293
2382.0,4.9587244765786,21.060516848341393,57.20747,11,117.09309,43,5.46818,0.3505236910889711,0.4535877346995161,0.6472620962831216
2383.0,4.9408470163843,29.647719821058985,57.75791,4,118.455,14,1.30983,0.3061826677746486,0.4241276216813929,0.6519545454595621
2384.0,4.975653127737271,38.40053399027582,54.23893,12,117.36027,5,1.03862,0.3128339511248359,0.3991855383584267,0.6428652325938093
2385.0,4.9480304425024135,60.71533536781803,55.48264,35,118.6949,31,0.85228,0.2841303858504652,0.337384868715439,0.6500629371361182
2386.0,4.94473431799125,47.63675842614046,55.60217,35,118.99923,3,0.74251,0.2693390868441265,0.3728994584633666,0.6509298805929042
2387.0,4.958516501837108,49.38918143500342,55.11296,35,119.35861,31,0.02261,0.2393846716118786,0.3634232338826049,0.6473163935674641
2388.0,4.941526394787832,36.90512272996233,56.62625,11,124.03019,43,3.05607,0.3213752975302028,0.4047208285138763,0.6517752917814376
2389.0,4.945121148402028,36.01861344703133,57.15652,15,117.15743,22,2.35486,0.2734026032489511,0.4021839911550766,0.6508280470413784
2390.0,4.94552132679156,50.68793074011356,53.36809,33,121.99808,9,0.08558,0.2473738383804439,0.3607817457563981,0.6507227247648509
2391.0,4.8917120024084815,30.36750668481305,50.83722,11,111.39895,3,3.99136,0.3016771353060797,0.4209348504217475,0.6651174945923132
2392.0,4.9027767166146985,24.909897607123412,48.89925,41,113.97894,40,0.22255,0.3100597053529187,0.4364494992968896,0.6621187732363715
2393.0,4.905828925776112,21.336892923638818,47.47909,33,119.34553,17,2.89839,0.3178541530926762,0.4474739339251255,0.6612951422671228
2394.0,4.887960472567191,14.69113654039775,47.53659,33,111.58866,13,0.10748,0.3498158461887883,0.4696212784055893,0.6661388472338521
2395.0,4.911620884084165,14.953286323853815,46.17331,35,113.37943,13,0.34448,0.3621456233799604,0.4690138251371857,0.6597364162851586
2396.0,4.913907323557062,15.674206156932884,49.43548,29,115.63745,43,1.51345,0.370226450514392,0.4649914440993964,0.659122608842501
2397.0,4.917762551489805,22.090000178789666,48.88482,29,112.25654,22,0.50523,0.379821134349507,0.4489148891360052,0.6580895895193966
2398.0,4.921523280561403,25.295802745207,48.93493,7,110.9018,3,0.55507,0.3754507658568564,0.4418944667548832,0.6570842296228104
2399.0,4.913671802330932,7.944625990105848,47.4035,47,112.94485,9,1.84103,0.4201555889940999,0.4898532421149042,0.6591857962476246
2400.0,4.973272182633683,-177.47091761963736,45.26688,36,114.39185,37,1.23261,0.4247994656739104,0.5219502389116493,0.6434809210838044
2401.0,4.965868531067624,-172.35727074092506,45.84791,36,115.74232,13,1.32796,0.4631394053422989,0.538404879141786,0.6454010927203662
2402.0,4.962727805011231,-176.13833525628212,47.14016,46,117.33933,41,0.39712,0.4463088774229007,0.5205638499844581,0.6462182519617214
2403.0,4.952975959078703,-175.65288039694244,48.6549,46,111.413,41,0.07009,0.4513837619213954,0.5199730150938421,0.6487654174105416
2404.0,4.941296786677962,1.9848830579955037,48.05432,34,117.77146,30,3.15737,0.3941174645247647,0.4997058573547666,0.6518358655037784
2405.0,4.917207163357509,16.94316190600236,49.70072,34,114.50776,35,2.27193,0.3551687150343253,0.4541817739794318,0.6582382575648195
2406.0,4.9173553763555455,34.20734531058012,51.14502,46,112.10889,20,4.05148,0.3567565342289092,0.4057219466303642,0.6581985785146596
2407.0,4.923541416104539,25.252593004517426,48.45546,5,118.77366,35,1.195,0.404210604147207,0.4306900525641428,0.656545668798923
2408.0,4.951302330715976,10.19718487294162,49.13681,5,117.66591,11,0.74139,0.4909726278715597,0.4811461977694999,0.6492040800650714
2409.0,4.931177493357545,11.082569463029657,47.94682,5,115.73989,20,0.80309,0.4902091718125754,0.4790553165694823,0.6545138815727353
2410.0,4.880472253826775,2.055042444957337,46.0454,5,119.92611,32,1.51937,0.5393386541974953,0.5161710959541779,0.6681845591604079
2411.0,4.849790760042255,-170.7396679113877,47.89287,35,121.45597,15,1.77464,0.5688964148724762,0.5513031735498504,0.6766656460337409
2412.0,4.849163915063182,-165.9665419708595,50.417,8,118.26266,45,0.01811,0.557039196289018,0.5653653944402373,0.6768406006798393
2413.0,4.84070212066748,-165.37912601136833,51.69855,8,118.59992,15,0.6789,0.5420066203938081,0.5645021661155826,0.679208972727059
2414.0,4.865421704547752,-168.24762011454274,52.1503,46,122.81345,45,1.58282,0.6123179898702436,0.5655380390093663,0.6723248370451315
2415.0,4.839692595342497,-171.56403278173502,54.32734,35,116.32767,11,0.35532,0.6083104539973072,0.5613604290149348,0.679492358565829
2416.0,4.871480257888347,-165.38501679222145,51.65331,30,114.34063,23,4.04892,0.6608026149705056,0.5811784288696313,0.6706535655937245
2417.0,4.856513585107429,-160.77677725153038,49.92287,46,118.96314,23,2.31596,0.6766271458090412,0.5962938424939593,0.6747935392043308
2418.0,4.852144125821607,-166.74905292891987,47.75259,46,120.51299,15,0.06533,0.6766944008086706,0.5840491846295419,0.6760094183724954
2419.0,4.874722439246969,-166.77677231312506,48.9227,46,115.40169,24,0.23215,0.6682545036842753,0.583489992661167,0.6697617579371669
2420.0,4.877464832395247,-160.59813951645805,44.69469,30,120.4541,19,0.13935,0.685104587850533,0.599245303631621,0.6690088119886354
2421.0,4.8682933608176615,-158.2852877986303,45.04707,46,118.27432,24,0.61963,0.6811099257693354,0.605379065671302,0.671531903561211
2422.0,4.895980629582289,-160.3635439461226,44.20864,37,114.7762,9,0.94645,0.6801395030926329,0.6017597473010856,0.6639582167457976
2423.0,4.9023621342161645,-160.97606848541645,46.09536,46,121.03338,7,1.07779,0.7300360196859714,0.596205895541317,0.6622307659405688
2424.0,4.931821326908654,-170.47788871744206,46.0275,37,115.66286,1,2.38859,0.7185166356597871,0.566529797377288,0.6543430033260956
2425.0,4.930938310865752,-178.7876051687066,48.34419,30,119.55406,43,0.54033,0.7147023769783011,0.5376774711907084,0.6545773794500319
2426.0,4.912366982593761,8.940136118362119,48.91517,35,117.91979,2,2.54343,0.6903365688870587,0.5055208162065851,0.6595360277643387
2427.0,4.894309491380818,-177.42942530397943,48.67105,30,117.23536,9,3.09065,0.7003853089654014,0.5349275840637326,0.6644117047690169
2428.0,4.892443818530617,0.7477219181380264,48.60803,42,113.98078,16,0.17937,0.7245297173383428,0.5268136974672081,0.6649185317345144
2429.0,4.915295318848372,5.195746227733878,45.88747,35,111.94955,15,4.21552,0.7317519037660037,0.5142037625231849,0.6587504115083196
2430.0,4.923877565882357,-173.19581137100255,46.10383,42,116.13245,14,1.64014,0.7738453829258584,0.5504564951059605,0.6564560280049346
2431.0,4.946256048786528,-178.3279005215909,47.90589,18,115.96813,13,0.8164,0.7866608888090315,0.5325706767899829,0.6505294210680597
2432.0,4.951126508601133,-169.1028201539932,45.45704,18,106.64656,16,1.40114,0.8065002094957033,0.5604150132181692,0.6492501893538748
2433.0,4.929103897359488,-166.40341530991157,48.95616,18,115.7226,29,4.48155,0.7754465163607072,0.5646283185221421,0.6550646846677787
2434.0,4.902919904576724,-159.4379515205386,51.22992,42,103.56175,6,6.99868,0.8137917972026517,0.5837561444804124,0.6620800999334434
2435.0,4.909496836301272,-160.30167182853086,48.1365,18,117.16956,4,2.69689,0.7575878518546132,0.5792188488219391,0.6603073973250566
2436.0,4.901961440911264,-148.62379203158406,49.45761,18,114.35751,7,6.34663,0.780659713949815,0.6116527315592063,0.6623390337360266
2437.0,4.890713544438683,-154.49050473974938,48.97157,18,108.32427,10,0.75346,0.7922903354577918,0.5982998942858674,0.6653890949000173
2438.0,4.899560916333531,-139.24411597458797,49.52949,42,109.40053,16,0.82111,0.8660453939483743,0.647708839232012,0.6629882146135293
2439.0,4.872516083656426,-140.47010370313942,49.05913,30,117.82612,22,1.71433,0.87373080649641,0.641816094853166,0.6703684535927246
2440.0,4.886371665023976,-124.16679404745588,48.92198,41,119.72172,38,0.74771,0.9031929613476658,0.6925416626197755,0.6665721087875008
2441.0,4.874554459598021,-122.72604875175828,49.9197,41,107.78937,10,1.22375,0.9416630381541224,0.6975069947266407,0.6698079194005059
2442.0,4.8625780477587695,-113.42349993385842,50.80887,41,113.34703,13,1.04672,0.9816549879816914,0.7273779203609089,0.6731114239547178
2443.0,4.850415779901685,-95.54647944566838,48.1808,47,100.24781,40,0.39559,1.0786334477489252,0.7719754346746454,0.6764912683156172
2444.0,4.8497115579364705,-92.05608777928562,49.1074,47,108.97385,28,0.46102,1.0920861015604968,0.7789560300014271,0.676687747876732
2445.0,4.871673372057818,-95.7321006033902,49.41065,47,118.35454,10,0.04802,1.0547770564555965,0.763103912325152,0.6706003969473578
2446.0,4.884891529572824,-90.75924384910545,49.57147,41,107.69897,30,0.68822,1.08139229311541,0.7789412587485016,0.6669761163184003
2447.0,4.8645384985596145,-93.80203135975889,46.51813,36,113.88824,22,2.7251,1.0597376842086472,0.7805595153081444,0.6725689939070969
2448.0,4.839696796389426,-98.55263757056557,46.40365,36,111.44311,27,0.40428,1.0603932589755252,0.7709262550528343,0.6794911789142237
2449.0,4.809409599906139,-74.5912347533937,47.14721,36,117.34298,26,3.26751,1.1036567410302145,0.8316223496784901,0.6880763007227563
2450.0,4.825270660487419,-68.82402536331324,46.71809,47,121.04857,22,0.26069,1.1347916795003343,0.8399635435202263,0.6835602088079545
2451.0,4.796107712664698,-70.98069392609953,48.33855,47,120.90137,23,2.0144,1.1630803101577414,0.8319198809849797,0.6918983190459324
2452.0,4.786148515198103,-75.1952390707111,47.53285,31,114.46256,5,0.52448,1.1942391873404952,0.8246589653298974,0.6947807708678766
2453.0,4.8136854576847705,-83.35553134239272,48.28619,48,113.01147,3,1.77998,1.183850864704979,0.7980960139340286,0.6868544470183248
2454.0,4.8258799947765505,-88.37064785165907,47.8694,48,118.67256,22,0.01004,1.1801390812586914,0.77962197833784,0.6833876017896037
2455.0,4.838352796227833,-85.71626604633924,46.99201,48,117.48365,2,2.93999,1.1785116887244034,0.7988566278164685,0.6798687301728237
2456.0,4.841759193862137,-96.60931560843406,43.17633,47,116.24412,7,0.72247,1.121380805490883,0.7787386697731438,0.6789124295928838
2457.0,4.862014186320685,-93.70999953185547,44.46355,47,115.91727,11,0.10001,1.1265083633106854,0.7929413364776597,0.6732675582518249
2458.0,4.8749641623433915,-83.74092311779634,46.15135,36,117.45586,12,0.09189,1.1467972150967314,0.8199211583122167,0.6696953398603124
2459.0,4.8784199338168674,-82.77516986705437,46.46752,36,109.54309,7,0.75376,1.1574269659263776,0.8152807364302791,0.6687468793436843
2460.0,4.925589144156402,-86.33413103361956,43.54832,45,102.26283,16,0.75053,1.1225180333614888,0.8081976280296181,0.6559998873774859
2461.0,4.893238825895919,-80.61466938680678,42.64365,36,96.84516,16,0.0125,1.1025778772377626,0.8314944140523527,0.6647024898830302
2462.0,4.86522164108998,-72.12922847258531,43.36467,36,117.63437,43,0.58952,1.128689779787939,0.8560959346839642,0.6723801317088166
2463.0,4.9119434093046195,-57.6258083315976,40.91902,36,106.62555,5,0.3972,1.1109853262985847,0.8921568754832213,0.6596497806586453
2464.0,4.918157806856014,-52.2061310211524,42.22306,45,117.62248,5,0.44337,1.0920675772354935,0.8981485086844164,0.6579838169924834
2465.0,4.84570849250348,-71.81233725423479,44.159,45,112.78662,21,4.03235,1.0677727132756316,0.8555466120590693,0.6778062403424335
2466.0,4.827628182406829,-69.15210382646956,44.97959,6,117.08297,34,1.41466,1.0849231169163038,0.8645011044525287,0.6828927528096822
2467.0,4.8666800714400695,-66.44431503687977,45.24646,45,118.84449,24,2.201,1.1348790571037295,0.8688002956147902,0.6719771988502377
2468.0,4.86290370227228,-67.1796916645799,44.84775,45,121.91636,28,1.11261,1.1434615934981511,0.8654105053170091,0.6730212743457296
2469.0,4.828765279357369,-53.812920374095214,49.83889,6,119.14552,28,1.34752,1.2286289923688705,0.9014127201013314,0.6825711700474694
2470.0,4.838086604170177,-43.365727557039094,49.85541,6,115.24331,22,0.11756,1.2325851108004828,0.9318729441652068,0.6799435451357123
2471.0,4.829718949732516,-51.96040373174091,50.66875,10,108.07652,25,0.02232,1.2272383833894822,0.9110609137383078,0.6823016373301866
2472.0,4.816643004492524,-60.1454158636906,51.79624,4,115.43773,42,0.42099,1.2326573654903916,0.8888454000022741,0.6860112122146653
2473.0,4.804594174989005,-67.30837183859308,49.97509,45,122.50938,44,1.0036,1.2561577306284823,0.8637073643578472,0.6894562466941
2474.0,4.804753803124756,-51.91889696685622,49.71569,45,115.22446,18,2.12908,1.3216295349551517,0.8945161107324952,0.6894104359026848
2475.0,4.805550572321041,-43.238158736025106,49.57602,45,111.88559,33,0.53375,1.3018616870191697,0.9223495438338996,0.6891818437973279
2476.0,4.808655240757465,-41.71374727436487,48.71935,6,107.48698,14,2.15877,1.311914570098158,0.9290270306588368,0.688292201984138
2477.0,4.800635053942814,-54.120006413249,49.07633,4,107.6254,22,1.91321,1.2709845449047017,0.8950617984268866,0.6905939154749997
2478.0,4.765464507527404,-49.33614819566685,48.68506,6,108.66728,22,3.01819,1.2946383615551609,0.9102418612039328,0.7008251085688078
2479.0,4.7409888247331065,-29.12010003239961,47.67379,4,100.74619,38,1.07502,1.3419295086337952,0.9609357867073992,0.7080799032577001
2480.0,4.706750564694459,-29.46360839266984,48.22154,45,106.59944,38,1.34154,1.3248381323628071,0.9631445244474932,0.7184189260494711
2481.0,4.722657478794501,-20.530181427543297,48.30417,4,113.17947,29,3.56394,1.436754579769571,0.980768083784763,0.7135875011499266
2482.0,4.715012624583672,-9.549640318253095,49.00204,4,115.34077,17,0.30668,1.469306515870211,1.0063702612420615,0.7159033782845629
2483.0,4.729440791302588,-4.098206770255075,48.82954,4,119.65691,42,5.14908,1.42916018966582,1.0256678665264147,0.711542009539391
2484.0,4.710616872535257,178.036226665659,46.61488,21,102.35628,11,0.72614,1.409745129087479,1.0496036120207044,0.7172401042891166
2485.0,4.712423866640037,160.72557564907453,48.38684,46,111.6766,11,1.87382,1.4658775344378188,1.0864273928249917,0.716690153694764
2486.0,4.685473945564909,155.80382204997926,48.86663,37,118.47708,20,0.9641,1.4525420270552083,1.0927379341970824,0.7249583846557546
2487.0,4.666959346705052,153.49039649826855,47.13704,21,116.24264,43,0.9182,1.442043574735793,1.096566051610961,0.730721853737427
2488.0,4.645178209225067,144.56893955921836,48.17798,46,109.66175,41,2.06724,1.4747483322594557,1.1168676354536895,0.737590596856765
2489.0,4.6393052978969,151.2518985622745,48.69642,46,112.1717,41,1.18917,1.4185575542168711,1.1012182820430094,0.7394592154174497
2490.0,4.593974069807351,138.74399213727335,50.26202,37,115.01313,27,0.0488,1.493697697701034,1.135084931739083,0.754124503800412
2491.0,4.597978755472438,147.56813079794273,48.99637,37,113.00793,12,0.33171,1.477790652583513,1.1101514611953622,0.7528114414409005
2492.0,4.594778414216351,151.09275623326846,49.49304,37,112.57157,48,1.17409,1.454746747808093,1.098176257954001,0.7538604985835259
