F,K,theta,n_runs,mean_curv_over_27_streak_mean,mean_curv_over_27_streak_max,max_curv_over_119_streak_mean,max_curv_over_119_streak_max,turning_number_over_3.7_streak_mean,turning_number_over_3.7_streak_max,winding_number_over_3.4_streak_mean,winding_number_over_3.4_streak_max,density_over_2_streak_mean,density_over_2_streak_max,Rg_under_6_streak_mean,Rg_under_6_streak_max,winding_number_under_-3.4_streak_mean,winding_number_under_-3.4_streak_max,turning_number_under_-3.7_streak_mean,turning_number_under_-3.7_streak_max,Rg_mean,Rg_max,Rg_min,turning_number_mean,turning_number_max,turning_number_min,winding_number_mean,winding_number_max,winding_number_min,density_mean,density_max,density_min,direction_mean,mean_curv_mean,max_curv_max,min_curv_min,mean_neighbor_count,max_neighbor_count,max_neighbor_monomer,mean_neighbor_distance,min_neighbor_distance,mean_curv_times_over_27,max_curv_times_over_119,turning_number_times_over_3.7,winding_number_times_over_3.4,density_times_over_2,Rg_times_under_6,winding_number_times_under_-3.4,turning_number_times_under_-3.7,Rg_under_2_unique_streaks,winding_number_under_2_unique_streaks,turning_number_under_2_unique_streaks,mean_curv_over_27_unique_streaks,max_curv_over_119_unique_streaks,turning_number_over_3.7_unique_streaks,winding_number_over_3.4_unique_streaks,density_over_2_unique_streaks,mean_Rg_when_Rg_lessthan_6,min_Rg_when_Rg_lessthan_6,mean_degrees_when_Rg_lessthan_6,min_degrees_when_Rg_lessthan_6,mean_mean_curv_when_Rg_lessthan_6,min_mean_curv_when_Rg_lessthan_6,mean_max_curv_when_Rg_lessthan_6,min_max_curv_when_Rg_lessthan_6,mean_min_curv_when_Rg_lessthan_6,min_min_curv_when_Rg_lessthan_6,mean_max_curv_monomer_when_Rg_lessthan_6,min_max_curv_monomer_when_Rg_lessthan_6,mean_min_curv_monomer_when_Rg_lessthan_6,min_min_curv_monomer_when_Rg_lessthan_6,mean_turning_number_when_Rg_lessthan_6,min_turning_number_when_Rg_lessthan_6,mean_winding_number_when_Rg_lessthan_6,min_winding_number_when_Rg_lessthan_6,mean_density_when_Rg_lessthan_6,min_density_when_Rg_lessthan_6,mean_neighbor_count_when_Rg_lessthan_6,min_neighbor_count_when_Rg_lessthan_6,mean_max_neighbor_monomer_when_Rg_lessthan_6,min_max_neighbor_monomer_when_Rg_lessthan_6,mean_tail_direction_when_Rg_lessthan_6,min_tail_direction_when_Rg_lessthan_6,mean_head_and_tail_angle_diff_when_Rg_lessthan_6,min_head_and_tail_angle_diff_when_Rg_lessthan_6
30.0,200.0,45.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.594871900260008,14.484873623353371,8.332611908577377,0.01833469713137882,0.5003822812103236,-0.2686131118463072,-0.0018969324341669002,0.17253255095550862,-0.1307302770254531,0.08994110600356184,0.23359428215203662,0.07585626667155716,12.588669133695566,4.3005538136,82.04534199999999,0.0,0.49748000000000003,1.0,2.0,0.9936673267620485,0.9722002076352773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,200.0,60.0,5,0.0,0.0,4e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0048000000000000004,3.0,0.0,0.0,0.0,0.0,13.11726785269596,14.487583214145422,6.686684379408412,0.05970616803520594,0.7586120801277655,-0.2915353956079273,-0.0013896923707136398,0.3969767273617904,-0.14011620143316575,0.1057069005343668,0.36067832891821083,0.0758277743283991,-1.3070890672819147,4.6146472231999995,98.61401399999998,0.0,0.5027600000000001,2.4,40.4,1.0148525212177664,0.931721472669625,0.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.975096284934065,5.947057326274903,103.84098070209004,96.91294163753297,11.55268466666667,11.15609,65.699192,59.14158,0.2142986666666666,0.01033,35.8,35.0,24.466666666666665,2.0,0.8196733869423928,0.7882326172013828,-0.0389463220772108,-0.0661775880829219,0.4457975125329491,0.4427207139278535,0.3333333333333333,0.0,2.0,2.0,38.92340000135146,36.28759709797322,64.91758070073858,54.17398390667048
30.0,300.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.316419826027907,14.49080034199535,13.968315493162498,0.00457843646898618,0.19531931681668674,-0.17803230298030798,0.0021469334895139395,0.12254965010780557,-0.10599259576058709,0.07765955335666443,0.08157392448140138,0.07579425736299206,-13.428036770921215,2.6520221887999997,14.872998,0.0,0.49752,1.0,2.0,0.9936008368201412,0.9699750121976202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31219642053268,14.501399220172857,13.953678621256381,0.0027979215968084803,0.16880715330456184,-0.1912900589299503,0.0015525289172467,0.10970031332315558,-0.11115164395142507,0.07770548703843341,0.08175346552723968,0.07568342763832055,-36.891065859229435,2.6564876204,16.194204,0.0,0.49424,1.0,2.0,0.993606498552982,0.9696209957083084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.313004030432518,14.486952709482892,13.811669671906824,0.0033163538020542574,0.19122965248395452,-0.22162915883877288,0.0017744347181762603,0.11593299352481048,-0.1329225095403303,0.07769931195870108,0.0834686150914801,0.0758346713548882,-25.708948085421913,2.6524221728,15.937214,0.0,0.49676,1.0,2.0,0.9935996660360296,0.9700950548342584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.308680276191458,14.49276021524928,13.885806811132372,0.008137524348928041,0.20447997410076874,-0.18582882157104472,0.00384038882201244,0.11791192164278667,-0.11688961628950842,0.07774587374814632,0.0825554225658823,0.07577412024455252,-42.02519120659033,2.65831294,15.753108000000001,0.0,0.49416000000000004,1.0,2.0,0.993583000207851,0.970928634386914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.312935772595745,14.496439001456867,13.933540559046312,-0.0036794145590368205,0.1888813309430395,-0.19032791826240503,-0.0025525074788580403,0.1136840346864072,-0.11642191551819163,0.07769902308880568,0.08199985568522995,0.07573581925739321,-60.902608260875716,2.6600362295999997,15.985248000000002,0.0,0.50404,1.0,2.0,0.9935914259549312,0.9694036079267951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,10.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.317062879587507,14.493548403637377,13.718711616240842,0.000356586262703173,0.19581499661137455,-0.18175212466067833,-0.0004594300657559,0.11872734197619059,-0.10527088844373607,0.07765648731309374,0.08460661341841047,0.07576540489147646,-63.732144321465526,2.6551272295999997,15.436218000000002,0.0,0.49032,1.0,2.0,0.9935775437630763,0.9685459603595297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,15.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.278736079581986,14.489127163823323,13.45247206573381,0.00733307038163276,0.23446271911001984,-0.1909188861035044,0.0024184183353774106,0.11361507912678907,-0.11757930642327079,0.0780907204874928,0.08799727122986856,0.07581179349887415,-36.0059392271198,2.7318668524,18.852716,0.0,0.49815999999999994,1.0,2.0,0.9935309538507443,0.970103874810645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,30.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.117356630150477,14.490361865797244,11.939611014848523,0.016126053501414758,0.3746450639377947,-0.1835509112779376,0.0042619484242631,0.13008979057113795,-0.0907312882404319,0.08012907153417657,0.11178306453303659,0.07579878498795238,-9.614111738124784,3.12410979,41.216300000000004,0.0,0.49532,1.0,2.0,0.9936522064347552,0.9723454445595623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,45.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.698057789916465,14.500623899608835,8.242471483088334,0.023423536482891957,0.5114781717628558,-0.2554685365850388,0.0011707940280158,0.18150842819046945,-0.11864608224912036,0.08822306755017516,0.2412847752106484,0.07569148910641461,2.259203293175664,3.6451244152,65.55626000000001,0.0,0.49616,1.0,2.0,0.9937257893260325,0.9701758432144836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,300.0,60.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,12.0,0.0,0.0,0.0,0.0,13.180520416026898,14.501133814723033,6.471778871576748,0.0603146224068126,0.7934265309264468,-0.26365330759479527,0.0024806678248757,0.44313681034493646,-0.13992149957544786,0.10385722566153892,0.39696277870386953,0.07568621757057964,-17.712618445948866,4.082530972,74.993018,0.0,0.5079600000000001,2.6,40.4,1.0139699773678599,0.9178963381347952,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5005823664383255,5.178134491426424,-59.91881360800912,-84.2774690576371,10.750464499999998,9.4164,60.0860375,48.8806,0.1844611666666666,0.00186,36.43333333333333,33.0,20.616666666666667,1.0,0.8895859004700413,0.8199068483209746,-0.0246832120316756,-0.0686054865753904,0.529230757203059,0.4437137027106709,0.4666666666666667,0.0,2.0,2.0,-99.66788943879436,-117.2579465404286,39.74907583078524,18.618295313512803
40.0,5.0,0.0,5,845.8836800000001,2072.2,441.08995999999996,1008.2,390.84976,984.0,391.83496,986.0,825.35364,1941.8,860.5786,2134.4,0.016239999999999997,5.6,0.01104,4.6,6.42067031818118,14.48098092032286,2.6283307192819665,0.11075389908471393,2.5191150325226763,-2.641930562383693,0.12661025151194982,2.3122847943081934,-2.3241862701354252,1.1120522273388946,2.3069045166862496,0.07589718011358779,-2.2867183578647436,25.1542607344,129.200054,0.00028,2.31604,5.0,35.4,2.581228943614716,0.8362163661641018,2322.4,2058.8,984.0,986.0,1950.4,2535.6,5.6,4.6,6.0,0.2,0.2,61.0,101.0,0.4,0.4,2.0,3.4902710162710164,2.6283307192819665,4.985781737835328,-179.7691475999231,28.532309880761108,20.21501,113.04523119544618,65.98193599999999,2.0768894788154997,0.00086,8.759636356210619,1.0,34.11759383237033,4.0,0.25035456748022283,-1.8626961066838632,0.23673200540335254,-1.6675326495974407,1.6453641257374436,0.44345074178912514,3.042869610883778,0.8,9.26222718889368,2.6,-3.697974967529723,-179.83049429526224,8.683756705365052,-331.69558402952435
40.0,5.0,0.5,5,1139.5197199999998,3119.0,13.145679999999999,115.8,447.3634,945.8,448.87812,947.4,1108.84184,3072.6,1157.5557199999998,3147.8,657.1724,2119.4,653.921,2113.6,5.097341573568058,14.480503152448241,2.591252973440894,-0.8918764470598213,2.26257209877408,-3.1422917184021966,-0.8440333392029753,2.0084125520821354,-2.933199527877015,1.555334326371883,2.3702925945109845,0.07590207224521482,-4.768515504168318,26.266502123199995,128.63763000000003,0.000292,3.28316,5.0,45.2,2.0525137691944124,0.8177005869685949,3271.2,2949.8,945.8,947.4,3084.2,3404.2,2119.4,2113.6,3.8,0.8,0.8,24.4,184.8,0.2,0.2,1.6,2.834879667315915,2.591252973440894,0.08900670737133967,-179.9036563157438,28.691795409908273,21.299854,120.11570940988273,63.914946,2.9846710865621304,0.00061,2.7825806042761756,1.0,40.447268322045645,4.0,-1.7729023634794803,-2.620402886306867,-1.669729854025146,-2.3744158918854033,2.1507653022670103,0.4454382441886997,4.431628966723716,0.6,6.665716871180092,2.8,-2.7618288152439185,-179.81224356152643,2.850835522615258,-336.3699618464347
40.0,5.0,1.0,5,1225.32736,3350.2,680.20844,1725.2,491.52712,1394.4,494.01156000000003,1398.0,1205.6656400000002,3321.6,1288.4976000000001,3431.0,41.5008,288.0,40.8694,285.8,4.664269390599161,14.48037872008912,2.5894137873930068,0.856252937516695,3.0897086264793443,-2.4480943105945685,0.8008776829938433,2.7380492535681364,-2.2346450991485334,1.6603814123956382,2.3736776255955205,0.07590336054313569,-0.20199009859697387,27.534659576800003,129.182994,0.000432,3.51896,5.2,48.4,2.3829273604082,0.8133862541471337,3519.8,3315.6,1394.4,1398.0,3332.8,3630.2,288.0,285.8,3.6,0.2,0.2,36.2,92.0,0.4,0.4,2.0,2.7793958743661435,2.5894137873930068,-0.47851251400340145,-179.9131481231567,29.637125898380418,21.206545999999996,122.21012382952941,61.63239599999999,3.2437898504275724,0.001234,3.3800172625167106,1.0,40.44508018624195,1.0,0.7791098964249479,-2.125747124298422,0.7292972295211788,-1.940139637898414,2.199346549009376,0.4448116811139916,4.6201195895318055,0.0,7.589959342523363,2.0,-0.002289022773503335,-179.87154676845336,-0.47622349122989827,-327.55459602152143
40.0,5.0,2.0,5,768.7780399999999,2184.4,10.2116,106.8,439.26563999999996,937.2,440.20343999999994,938.2,740.10556,2110.4,799.1332399999999,2251.4,293.91664000000003,1161.6,292.29356,1157.8,6.067716170001523,14.480845014535717,2.666639487153998,-0.15979487663867706,2.314625712602403,-2.794508352634902,-0.1603341024539807,2.0963895771922005,-2.561056883410102,1.209024526142555,2.257708398184274,0.07589866897879388,0.4100889701773278,25.295723071199998,129.21854199999999,0.000264,2.50636,5.0,44.6,2.3732999272558097,0.8252339516766017,2598.4,2163.2,937.2,938.2,2117.2,2793.8,1161.6,1157.8,5.6,0.6,0.6,50.2,176.8,0.2,0.2,1.4,3.200492121101557,2.666639487153998,1.6787595888884073,-179.8242222222941,28.91622239250833,16.75383,116.24087223732313,51.48996999999999,2.3521570455926053,0.001022,6.660506730712955,1.0,36.7893096140102,1.2,-0.8184616688819822,-2.794508352634902,-0.7965221450317866,-2.561056883410102,1.8506588307699285,0.44293535251247285,3.6035086799101803,0.0,8.413721530592548,2.0,-0.26653450472680085,-179.76916704569703,1.945294093615208,-345.5958258598965
40.0,5.0,5.0,5,1576.5562000000002,3763.2,22.982480000000002,157.4,1080.6993200000002,2518.0,1083.83204,2521.6,1538.1320799999999,3716.6,1597.5506,3798.6,453.4175200000001,1192.4,451.4432800000001,1189.4,4.2931688386575715,14.473745635437504,2.5861212071755184,1.0525385785997354,2.9022383194619166,-1.9749422963953271,0.9837049380844347,2.674643496069539,-1.7386508202719315,1.8108580771244764,2.3798235177525933,0.07597296427766473,0.5427422501176727,27.040636063199997,128.83933,0.000882,3.84168,5.0,30.8,1.9890172922323721,0.8187351077378076,3900.2,3559.6,2519.8,2521.6,3718.4,3911.2,1192.4,1189.4,2.4,0.4,0.4,23.4,177.4,0.8,0.6,1.4,2.7402815959601696,2.5861212071755184,0.9396017238745173,-179.9374627504857,28.715066211041336,22.845916,121.18814299105061,79.995338,3.0768087944018823,0.001186,2.021011010756112,1.0,41.38395149895193,6.4,0.9354518263956692,-1.0061802200857315,0.8730690922700391,-0.8791369144611141,2.227160046668962,0.4484707155468975,4.652913259507447,1.0,6.246932870526484,3.4,1.2584874943136295,-179.89950291181938,-0.3188857704391121,-318.0576724550482
40.0,5.0,10.0,5,1497.27336,3465.6,475.39384,1130.8,713.25936,1681.6,715.3103600000001,1684.0,1416.891,3349.8,1490.3868,3466.0,0.0,0.0,0.0,0.0,4.8716133103102255,14.482516054827252,2.667091224285777,2.3361086216836613,3.315234222622233,-0.7890078965751663,2.1636606915082943,3.0766904972162505,-0.5932185306891438,1.645647957959767,2.2553920750426957,0.07588095871829625,-1.7864841136157128,27.043494107599997,129.27984999999998,0.00018600000000000002,3.4938000000000002,5.0,44.6,2.191012770520608,0.8280574787402222,3643.4,3458.0,1681.6,1684.0,3349.8,3545.8,0.0,0.0,3.2,0.0,0.0,31.2,104.0,0.4,0.4,0.8,2.9939849834283363,2.667091224285777,-2.6743487499977237,-179.7952982709157,30.600264486414222,21.912081999999998,122.61117934562449,84.07213800000001,2.174487777371591,0.0006360000000000001,5.224120046738139,1.0,36.923820645864595,1.2,2.8056158998883487,0.058878540524149516,2.5784207915301804,-0.01972373026335799,2.024617732446294,0.4500097482831512,4.100165329372189,0.0,9.087887012754589,2.0,-0.8041679527924492,-179.91835200069897,-1.8701807972052749,-318.618270986263
40.0,5.0,15.0,5,1156.64104,3028.8,557.6907199999999,1595.4,415.17124,978.8,416.40200000000004,979.6,1102.1960000000001,2943.2,1155.1632000000002,3025.2,172.9308,588.0,3.91708,34.6,5.478638704279298,14.476638978569152,2.593547064506108,1.3095324782380566,3.2555650689423565,-1.3203835146733112,1.1948197073078297,3.011023897890714,-1.1188162936492692,1.4803892501540064,2.366764775288152,0.07594263309280266,-1.5209059835800005,27.24508948,129.68000800000002,0.00024400000000000002,3.1148399999999996,5.2,44.6,2.7659172478924,0.827755600175917,3364.0,2907.4,978.8,979.6,2944.0,3215.4,588.0,560.8,4.0,0.2,19.6,35.4,261.0,0.4,0.4,1.2,2.9462887195159366,2.593547064506108,2.2248213950910256,-179.91102528345135,32.00256067421294,23.826728,123.07055500371537,90.47285600000001,2.658193874922968,0.001136,4.734548009451121,1.0,37.14444455262227,3.6,1.9616310615021058,0.04422757000819644,1.8178602036136682,0.025378030008187037,2.089691041330511,0.4464361248661783,4.290907828757083,0.8,9.303305677845263,3.4,0.18781411960605218,-179.85928515173978,2.0370072754849735,-319.7169207237535
40.0,5.0,30.0,5,1787.01656,4108.6,986.3830799999998,2511.0,915.33264,1913.2,918.58384,1916.6,1848.0968,4212.2,1995.70324,4399.4,307.05176,782.2,0.046200000000000005,2.4,3.4279736921941435,14.465597743853953,2.598525152704583,1.9045588589585498,3.3624915790122523,-0.9216748278520797,1.7538436471017669,3.0995588068029853,-0.8385260485997907,2.0407302338550215,2.3599885065271513,0.07605850169898268,-0.0060683336805561925,28.941996324799998,129.93922,0.00023600000000000002,4.08464,5.2,33.2,2.657514823548436,0.8213106431937118,4515.0,3898.8,1913.2,1916.6,4241.8,4526.4,830.4,128.4,2.4,1.0,79.2,11.0,214.8,0.4,0.4,2.8,2.725359949622693,2.598525152704583,1.4888281834963206,-179.9081534860205,30.11366667780863,21.143028,123.44363056506862,81.47853,2.0085899136414396,0.000268,3.065787818654665,1.0,38.76647099559661,3.2,2.0500888651500864,0.20407482178857625,1.8940793756870051,0.1425888654896866,2.223271016430659,0.4480651576320632,4.402952456398654,1.0,7.726991676345987,3.2,0.6630699767328083,-179.86289246975974,0.825758206763512,-344.28595908869454
40.0,5.0,45.0,5,1744.52612,3784.6,1313.10324,3247.6,938.0792799999999,1945.2,942.40648,1987.2,2045.59596,4502.8,2234.7092000000002,4722.0,0.0,0.0,0.0,0.0,3.094331852199598,14.475005785446763,2.5766540242661837,3.1836288719298595,3.548111883540686,-0.17072201024103184,2.953318659591538,3.2786592956383758,-0.10880801678353198,2.18046074569308,2.3986457439945883,0.07595972326497254,-1.6403090458300897,30.330519616799997,130.05282,0.00012200000000000001,4.356879999999999,5.6,24.6,3.618552434001489,0.8192126229316786,4263.6,4707.2,1972.8,1991.4,4517.0,4722.0,0.0,0.0,1.0,0.0,0.0,197.8,71.6,4.2,0.8,1.6,2.6578685833580016,2.5766540242661837,-0.9548480390812071,-179.96938844944373,31.19137516635566,24.932271999999994,125.40316345757341,101.02416799999999,1.226548177064196,0.00012200000000000001,3.708449773182936,1.0,35.18693397717262,4.6,3.3189084795298256,1.9973471053113827,3.0815980736968926,1.8795492800485298,2.2962240028188656,0.44632790447728815,4.523199998897209,2.0,10.368775596361505,4.0,-0.45036704326623334,-179.93716600382865,-0.5044809958149739,-327.43681729220833
40.0,5.0,60.0,5,2126.76516,4598.6,781.65228,1803.4,0.00015999999999999999,0.4,0.00664,0.8,1944.60324,4398.0,2144.4192799999996,4618.0,0.0,0.0,0.0,0.0,3.268993268086672,14.476847781670292,2.612395784991547,2.9018982408215015,3.200941737057483,-0.1559596521740058,2.421752346433114,2.669085733064788,-0.10768839679990072,2.079755932759591,2.332818799317144,0.07594042717535888,-0.11913864998421597,32.9162244804,128.176906,4.599999999999999e-05,3.2193199999999997,5.6,33.2,2.758354925503363,0.8759647835351725,4630.2,4191.4,0.8,31.8,4408.8,4618.0,0.0,0.0,1.0,0.0,0.0,4.8,450.2,0.8,30.4,3.0,2.6969472702182067,2.612395784991547,0.45830617255001516,-179.87138513589477,34.18198896971163,25.864279999999997,122.27965614191007,107.680598,0.30490649973608275,5e-05,9.180114256679861,1.4,25.665447318156104,4.0,3.0925474651593015,1.5819354906867535,2.5861216063141095,1.293049756953937,2.237786867284757,0.447767918754161,3.3829134952376863,0.6,8.600142766148426,3.4,0.6151287936921387,-179.9545668166631,-0.1568226211421238,-301.97426512854463
40.0,10.0,0.0,5,169.53055999999998,659.2,4.612,99.0,0.0,0.0,0.0,0.0,169.5352,655.8,182.59235999999999,772.4,165.94559999999998,576.0,165.37,575.0,9.92227126782105,14.489669947143991,3.3894880787794675,-0.3848094725891914,1.971763389952106,-1.8724950423496494,-0.3618286948250647,1.7497710961183799,-1.6249595656023612,0.4528933883291696,1.6415267852768998,0.07580621569672216,-5.347952677754075,16.971284038,126.54974999999999,0.0,1.08932,4.2,46.2,1.5002098737543137,0.8657915447786444,659.4,584.6,0.0,0.0,655.8,915.0,576.0,575.0,2.4,0.2,0.2,0.8,54.4,0.0,0.0,0.4,4.127407988559137,3.3894880787794675,-2.6151636802206073,-178.5889732587064,23.08191287975966,13.799856,91.14891126155553,38.563084,1.721184056387979,0.00211,10.050272882608944,1.0,31.52386087900735,1.8,0.08083069055048231,-1.3530827418605322,0.057722533649381624,-1.1966089495577625,1.281015344084496,0.4467353108152025,2.3231297765162227,0.0,8.157433126710922,2.0,0.6821046038718934,-179.54853216097376,-3.2972682840924974,-314.1833729246055
40.0,10.0,0.5,5,356.3728,1181.0,2.88688,36.8,228.55704,676.0,229.63863999999998,677.6,355.551,1179.6,412.51196,1305.6,126.5548,503.0,124.3518,498.6,9.26927670808034,14.479755334780492,4.089003351145222,0.1631103842459784,1.6916799137279799,-1.5854584954079889,0.1446578417037443,1.4508872340195063,-1.325177330688494,0.6668750194373297,1.3508097405438861,0.0759103494459905,-1.9600503874854944,18.0908079648,111.60725399999998,0.00026000000000000003,1.54384,3.4,45.8,1.4030249142818696,0.8885694279918092,1192.4,1020.8,677.6,677.6,1179.6,1322.6,503.0,500.6,2.2,0.2,0.8,1.8,98.6,0.4,0.2,0.4,4.437029941379346,4.089003351145222,46.175955949212465,-84.56723779842409,21.529831308912645,14.727886000000002,81.04486452809815,44.296868,1.7335239880838962,0.015482000000000001,11.29190884618867,2.6,30.822815503291327,1.2,0.04427490411689729,-1.1659583808188425,0.024774821319582717,-0.9882246920980062,1.2070592390366444,0.44530689803459544,2.224917813781418,0.0,5.740411349938629,2.0,-5.712406788506536,-146.3039872413741,51.888362737719014,-180.0348949160416
40.0,10.0,1.0,5,212.22611999999998,651.4,1.5524,20.2,211.185,649.8,211.70524,650.6,212.6172,652.0,219.02583999999996,702.8,0.0,0.0,0.0,0.0,10.228656966306104,14.46555999190756,4.718783221158964,0.5166097995136263,1.8031798058479125,-1.0113066685698635,0.4788355590875928,1.502323076409398,-0.8670385418435543,0.42594059570975384,1.073305307059225,0.07605896309981061,-0.4339036962275246,16.6587098732,118.446806,7.8e-05,1.0727600000000002,3.4,44.4,1.2145211346021079,0.8973260827550973,651.4,575.8,649.8,650.6,652.0,726.2,0.0,0.0,2.0,0.0,0.0,0.2,47.4,0.2,0.2,0.2,4.728488824312439,4.259955396903299,9.42139902177355,-178.8885327029738,21.58388842812383,15.892644999999998,86.82953406527643,44.4822925,1.3494261385898403,0.0036799999999999997,12.482974249840504,3.75,29.444594279301846,2.75,0.9139741124936176,-0.2809411852750818,0.8231155687585977,-0.27905704767218753,1.0198684653210026,0.44522246421071887,1.7078318492898092,0.0,5.711070843406688,2.0,-17.04031157199305,-179.2769477363208,26.461710593766604,-314.16239314160856
40.0,10.0,2.0,5,78.3684,395.8,0.73132,15.8,0.0,0.0,0.0,0.0,78.52684,396.2,97.59132,496.8,77.89408,394.6,77.3426,393.2,10.544449891338285,14.48070036573464,4.588387982179628,-0.2704856395270297,1.1407583562437948,-1.7786073769406603,-0.2776389585322963,0.9736013119118958,-1.5345810709109213,0.32263497845696965,1.0641453001885024,0.07590038279217128,-0.9799008348220604,16.108137562000003,122.859294,2.4e-05,0.84332,4.0,47.4,1.2459039600918964,0.9018272062997594,395.8,329.2,0.0,0.0,396.2,531.6,394.8,393.8,1.2,0.4,0.6,0.2,38.8,0.0,0.0,0.2,4.134939595158421,3.433179080131836,0.2459735344928505,-178.73866305267327,21.95528922646585,13.774880000000001,92.37982437722519,37.485793333333326,1.5423156701304659,0.00044666666666666666,10.089477485193722,1.0,30.852877580214585,1.0,-1.4824881668554084,-2.4110467991867726,-1.3593050309922585,-2.1467958711785164,1.2043881925928959,0.44262410486487647,2.0583535634440384,0.0,8.619273879193905,2.0,16.448813648843657,-179.12339038129028,-16.202840114350806,-324.0531410975336
40.0,10.0,5.0,5,86.43292,422.0,1.5446000000000002,26.2,84.17304,410.2,85.2432,412.8,85.49112,413.4,110.51183999999998,511.6,0.0,0.0,0.0,0.0,10.466839115531956,14.488511970306527,4.359270867698945,0.38696358196370084,1.7410963573680363,-0.9149120958660163,0.3394682150968634,1.5562126051504843,-0.6993547937969355,0.3358146159204382,1.2070223384120566,0.07581808050335455,2.6506841324233372,16.6834053572,123.96667399999998,2.2e-05,0.8926399999999999,3.4,49.4,1.3472321726634524,0.9026960702497382,481.2,398.6,410.2,412.8,413.4,565.2,0.0,0.0,1.6,0.0,0.0,7.2,32.2,0.2,0.2,0.2,4.4189982626578255,3.823713224682092,12.083791259089136,-107.71493265435902,24.171226939611703,19.206020000000002,99.07321229429752,64.41602250000001,1.224429600224029,0.0227025,16.331716853116053,6.5,23.614576045348254,1.5,1.2006047044034074,-0.15223429607589556,1.0106827818537516,-0.17881682824383316,1.0893322754254948,0.44342088153561326,1.9002774663225028,0.25,8.11292532099943,2.0,-22.797657863078477,-151.2102998629982,34.881449122167616,-204.6511319441533
